-3.783160886914691545e-01,-1.614073976380355213e-01,-2.686060438577576592e-01,-2.157951491330188099e-01,-3.035612755634077217e-02,5.464597286480924604e-02,-1.781137707342849152e-01,2.258119342256467432e-01,-9.547285641271027745e-02,2.960424209809956464e-01,-3.485100456720772177e-01,-1.235965073966104333e-01,3.645475900295179206e-01,-1.459479574510479938e-01,-4.654720982498528059e-01,1.115410604297899511e-01,-3.561522242105077951e-01,-1.745003155884160273e-01,-1.792661426375758427e-01,3.103234363694794551e-01,4.120649544644653939e-01,-2.586030965341886145e-01,-4.215496276502052608e-01,3.752216902371782823e-03,-4.698862982466778249e-01,-4.671665887426462715e-01,4.177381137893134699e-01,-1.182926111663186730e-01,5.802902756376054211e-02,-4.062986434559555660e-01,8.401567566310264024e-02,-1.592252872060108404e-01,-8.306380875904942340e-02,-1.497796574102216449e-01,-1.163267346689016574e-01,2.962648030037422497e-01,-3.271203343425493348e-01,-2.193030992892721909e-01,2.327467191827795601e-01,2.079545963344298087e-01,1.044678808329520675e-01,4.580886206284768836e-01,-3.834813290746352799e-01,-4.039518096901900668e-01,-1.050148972115050594e-01,-9.767814603147521868e-02,-2.782736584036037963e-01,4.442949702147201974e-01,-2.839476567504078952e-01,-3.630662187808927910e-01
-3.838431546993509302e-02,-2.754716518171650974e-01,2.188916071438705424e-02,4.913456623409165891e-01,1.427475583486570998e-01,-4.455647555363804191e-01,-2.537660571083689628e-02,-4.247404520767220082e-01,1.842091534502368066e-01,-1.983292870493668647e-01,-2.760855186189882238e-01,-4.191205456956778597e-01,3.257338380916585119e-01,-2.773598019102013756e-01,2.419206286426253960e-01,2.236576963385168426e-01,-2.141740783837960127e-01,4.258099407816916537e-01,4.169005051929661892e-02,4.825891290721472382e-01,-3.075666326170983234e-01,-1.321756589393614789e-02,3.746312241864456216e-01,3.609112667019009346e-01,1.797370889769124291e-01,-3.287481833049628044e-01,-2.922136835255304543e-01,1.579923827808897285e-01,4.805358238069781796e-01,2.876186105400736492e-01,-2.718045678774586582e-01,9.083835374031008769e-02,-3.992523876059922427e-01,2.885919156114930550e-01,3.228546048279148373e-01,-5.761746462315579798e-02,4.941002625132557835e-01,3.791666739699696143e-01,-4.281784146579522554e-01,3.486758629458263647e-01,1.905098352074106882e-01,7.080121909915858269e-02,-2.392072873775056563e-01,1.411502676178350846e-01,-1.740966042218174692e-01,-3.608751816678433810e-01,1.407489135802133529e-01,9.510825335990531065e-03,-3.125621155521416394e-01,-2.582080036522527711e-01
3.154882650201419336e-01,3.935932492818502437e-01,3.021365204737209154e-01,2.653994827810660442e-02,-2.286603893471494953e-01,4.656668293258036107e-01,5.307391067882319402e-02,7.473846803701711394e-02,3.427919623038157282e-02,2.791126381703131210e-01,2.620697302215606594e-01,-2.935401956327020057e-01,-1.138403482571330450e-01,4.754955999217196361e-01,1.695089302471138870e-01,-4.508637875030909736e-01,-8.914692407117619233e-02,-1.809568371326113756e-01,3.081265712266116445e-03,-3.935688052092157219e-01,1.541269057177732660e-01,2.946128374679761186e-01,-4.045315308332267934e-01,-5.008597572713341384e-02,3.810707462084351738e-01,1.344883249981649598e-01,2.857080877549965092e-01,4.182026888934943787e-01,-2.460420521781370717e-01,-5.877274321453626604e-02,2.401558328005972687e-01,8.519420366072349982e-02,-1.983947054812084942e-01,3.164683220449355794e-01,1.831104559207014093e-01,3.145897309633400307e-01,-2.389216591588745886e-01,1.934922156549695460e-01,1.227221012236887898e-01,-5.125923955413217437e-01,-1.248341723565412897e-01,3.205121096626994404e-01,-2.463594397181030349e-01,-1.931924057406082251e-01,-4.229827293964489310e-01,-4.513494505042272564e-01,-2.368553179695906397e-02,-2.804949223110989043e-01,-1.451549582743504319e-01,2.150058751592092976e-01
2.374925342861193903e-02,3.730423738520599053e-01,-3.361687180531345853e-01,2.639657735381627512e-01,7.823350913520132899e-02,2.764969159349215388e-01,4.926368928463125130e-01,1.407722125974691374e-01,1.300953513280538321e-01,-4.407066313298278470e-01,-1.360307118874289900e-01,3.337424396244734193e-01,1.170849587585284374e-01,-1.324557271477972142e-01,1.951993650189347632e-02,5.656787225404878716e-03,-3.604150057879763058e-01,3.405834590384979044e-02,4.333444513211742732e-01,-2.497647684275758617e-01,-1.106771147923111126e-01,1.534233244905506000e-01,-4.801616803803317873e-02,-4.495977330186305410e-01,2.823359017272510929e-01,-3.467319038250659125e-01,-2.470497728062473475e-01,-4.735447626890522677e-01,-4.945841277837821348e-01,-1.393401521777017094e-01,2.225256299259634543e-02,4.573746050587265688e-01,1.909432960632054255e-01,-2.118457627900221796e-01,2.156262342218359107e-01,-3.850094390916929815e-02,4.320620113550871499e-01,2.393483457480663490e-01,2.791579982163203133e-01,-3.030631809480285876e-01,4.149929071596788477e-01,4.832028215985548769e-01,-1.228936771424904428e-01,4.584103470500791588e-01,-1.737349954343238023e-01,1.521760081385725438e-01,3.828172166083837480e-01,2.357360985433605005e-01,-4.557880353417543412e-02,-1.825461523033155564e-01
-3.263549960495910063e-01,-1.438665973941239407e-01,3.550528154548312498e-01,-2.621044065855186456e-01,2.548608298924803436e-02,1.306606885156032238e-01,-3.748424262924909267e-01,6.125891525852770331e-02,-1.632388896329252381e-01,-6.993370935878495676e-01,-1.328708999119793399e-01,-4.187134722753365068e-01,-3.007985416062795014e-01,2.298839753640225664e-02,1.968312749666106809e-01,4.129359458087644708e-01,2.933410825623176676e-01,-2.987143274690340911e-01,4.218130991505736338e-02,-1.475696195254158349e-01,1.760421283414183857e-01,3.183519267529065777e-01,-5.817751369396860772e-01,8.655822982990289682e-02,3.918123717780389592e-01,-1.182443133837427912e-01,5.197786738220023378e-02,1.053236318088592027e-01,1.015613454552348333e-01,1.466196946434460413e-01,4.017822996798314228e-01,2.034289356967920737e-01,-4.125949778386933109e-01,-2.519613870533884414e-01,-1.714415043107791470e-01,7.409286267068632137e-02,1.884487406242607854e-01,1.404944644052107949e-01,-1.168825852100187218e-01,-3.177833923769229907e-01,-1.753670952762795832e-01,3.441642210881455388e-01,4.121231398747425279e-01,2.160528129943443398e-01,-3.885464579522688311e-01,2.292102763250806474e-01,8.747608659792600883e-02,4.339722691958842749e-01,-3.492385960936157940e-01,-3.082371681203349700e-01
7.396157237235770343e-02,1.241704417485216261e-01,3.762037267821709552e-01,-1.866510661463112453e-01,6.339515144342662556e-02,4.099931619511080760e-01,-1.866900169632551287e-01,4.075447043315345574e-01,4.042574965282232924e-01,2.703653224537931332e-01,1.368173252574210463e-01,3.122771073812094511e-01,-3.979309349309722021e-01,-3.304802095840875253e-01,4.831087773797883012e-01,-2.151232117026438406e-01,4.567427610535684246e-01,-3.897917383788332968e-01,-1.066151839551061631e-01,1.969722238162574246e-01,2.118435222181181132e-01,1.248477562290855984e-02,1.400408999298252966e-01,-4.462273360334774730e-01,3.024948155069814848e-01,4.558221628653945645e-01,4.537832098455165108e-01,-2.457271466229991319e-01,-3.475313500593711358e-01,-2.723733724974424786e-01,-2.250995308400627892e-01,-2.728172163898613944e-01,1.946715524588597257e-01,1.402305631970671429e-01,4.444628803591383903e-01,3.959175261171873905e-01,-4.376560225684576477e-01,9.457456522463889015e-02,1.195573041300609651e-01,2.559827492100257840e-01,4.738672456811940936e-01,2.726540855744826741e-01,-3.947723553555874121e-01,1.697664183843033666e-03,-2.289142604674553605e-01,-2.204056853141632966e-01,4.676927088346093941e-01,-2.356705094353464189e-02,7.165769419764760062e-02,-3.960725793311757892e-01
1.538158445069148506e-01,1.865034530213074415e-01,-1.027452539434216133e-01,8.221559435993375242e-02,2.136829443544085716e-01,3.170566171700627822e-01,1.170962571989700995e-01,1.941232328355859960e-01,-1.082170976347263530e-01,7.393317608287927611e-02,3.823150481937244716e-01,1.540887505707161723e-02,2.351979091269634226e-01,-2.483913451620864965e-01,-4.514574107327194996e-01,-1.041276295915158634e-01,-7.906166918440397928e-02,3.069009382836058730e-01,2.557885658978519272e-01,2.354149234125924584e-01,1.310109689718858550e-01,-2.136082290061544209e-01,-1.834358503452421241e-01,-1.171065152152687139e-01,-4.389034897599534690e-01,-3.859174303915923199e-01,2.785028764731281581e-01,-4.330241617365752638e-01,1.548118226894749927e-01,-1.413518460388655806e-01,-8.266396923280387721e-02,-7.166247831279722036e-02,1.730101452461810518e-01,1.828370819406956449e-01,1.468411878488093958e-01,-4.930990643502758397e-01,3.964558301191077327e-01,-2.025980530557870973e-01,-3.173945890897521965e-02,3.663879731657743721e-01,-4.460445324702733694e-01,3.144409741506499351e-02,-4.422542495549889319e-01,-2.610808068374463331e-01,3.594890982702649840e-01,3.803160349067942203e-01,-2.830373626246688312e-01,-1.125500766596652519e-01,3.869884496610613289e-01,-4.666183162590022970e-01
4.906797515808712928e-01,1.678338201897562332e-01,-1.719315470396566015e-01,-4.320422261893184235e-01,-1.424421941069818065e-01,-2.734657324135431611e-01,-2.033233398882622334e-01,3.353220665259818434e-01,1.895699544743911780e-01,-1.501081991228449819e-01,-3.399164866370422283e-02,-3.535179361949180588e-01,-1.637959992393191178e-01,-3.108175371841425116e-01,1.512257053195731615e-01,3.517392805679178669e-01,-2.049502921601191463e-01,-3.262447413044589628e-01,2.838894550206412237e-01,4.148850817827945958e-01,4.889238470964267780e-01,1.225342689674120966e-01,-5.716958325945500907e-02,-3.798442563398524707e-01,-3.346894845869563540e-01,8.608021404039216395e-02,-5.326198600124861654e-02,4.288828830742624776e-01,-9.945842929482967554e-02,1.875808565968688224e-01,2.909242220168318238e-01,1.269303677535208418e-02,-4.030377697197723985e-01,-3.497238102110172275e-01,-3.229779900296706474e-01,1.148265928248571877e-01,-3.113378438655808877e-01,-4.112501389429458476e-02,-1.727708345166212855e-01,3.109836274138388923e-01,2.275779394173221282e-01,2.450554569729269661e-01,1.902637397293387989e-01,3.045275024778665296e-01,-1.789093118776148017e-01,1.968483899495724609e-01,3.764192949885492578e-01,-4.846954575184373448e-01,-2.556317068348187838e-01,9.348009557419144355e-02
-2.536289342124415924e-01,-4.605542509836262899e-01,2.004752427416607308e-01,4.182271073112528437e-02,1.543250840840475480e-01,-1.587323647476230060e-01,1.030970393758609410e-01,-1.587128121687412241e-01,9.434095237822819058e-02,1.010646271593001744e-01,-3.553585842281354878e-01,1.193195851836237054e-01,4.467110951135759844e-01,2.235875533089319300e-01,1.521335878679333786e-01,4.610747871947077359e-01,-2.400928331056783049e-01,3.962153102340417177e-01,-2.880598274562788386e-01,-4.696343138011534468e-01,-4.522452128446505792e-01,-7.771738605184404236e-02,4.304601103910882798e-01,-3.813910338603970218e-01,3.862177285333361909e-01,-4.238844832843409738e-01,-1.376647057193327583e-01,4.712636210661710900e-02,-2.985485885199216649e-01,-3.252762829693042201e-01,1.868807209791702173e-01,-4.616382432825238413e-01,-3.512074482876182957e-01,2.439745643438762934e-01,-3.548843670523744720e-01,-2.598188447349774610e-01,3.136720114846634488e-01,2.593103280487332185e-01,-4.704296221773736075e-01,-1.824350538995304638e-01,-1.492390038726341128e-01,-2.897866616194853528e-01,4.987170368333583848e-01,-1.727229788106547093e-01,-2.601432972890680428e-01,2.684438464088272358e-01,-2.691405679270855167e-01,2.260755925144534439e-01,-3.586319488226610841e-02,1.957620410450944537e-01
-4.248318788229887150e-02,-2.307097824805904585e-01,-2.585173038353711372e-01,1.438527309628765682e-01,-2.673644999858501015e-01,3.080902206023796164e-01,3.653118730572885720e-01,-4.222501929389451680e-01,-1.936687927646655871e-01,1.987604777366695774e-01,1.505761196205818719e-01,-3.568441446158615582e-01,-1.656970966204536488e-01,3.313695219702124661e-01,-4.140810856806226847e-01,-3.240260151647524900e-01,4.112705983582163882e-01,-3.951276641399915079e-01,2.497151089073456620e-01,-6.723235585683767779e-02,-4.063621412615029717e-03,-2.559377196130516730e-01,-1.259126868841812519e-01,-1.777767421685633653e-03,7.085038668536283724e-02,2.168219863907926148e-01,-3.073971272285664358e-01,-1.988931769305848085e-01,3.430957118572700026e-01,-3.045347433286894057e-01,-2.147375724636107208e-01,1.609837252734788171e-01,-6.027288724517383678e-02,-3.732407939380825157e-01,1.663424502866046872e-01,4.558004332482874510e-01,3.140471622345034075e-01,-3.110881672349261606e-01,-3.402068687046268941e-02,2.035976322482380141e-01,-2.899012593203152965e-01,3.327370551579416080e-01,-3.694759501247351502e-02,9.008291108999393060e-02,2.876869522133537194e-01,2.348057949609180795e-01,-2.450472248736075831e-01,-3.592604647625584624e-01,5.160868800465077955e-02,8.532225352143628372e-02
