-9.485150413146790915e-02,4.834579589245167619e-01,-1.913563540983112543e-01,-3.510456296131399950e-02,-1.839551423739465841e-01,6.467602717607838503e-02,3.736097222571953536e-01,-2.812167935619040438e-01,-2.941553665462774969e-01,2.734453644178804627e-02,2.900965291036812221e-01,4.552456054854523426e-01,1.046063321585755101e-01,4.756224731780563375e-01,-1.671984099727975848e-01,-3.971402429522940536e-01,-3.810224527732383737e-01,3.088608201280708676e-01,-2.177931863052855466e-01,3.896176854379316268e-01,1.696995385066695505e-01,1.182506198589827057e-01,4.241632519727009387e-01,-3.653361367643168101e-01,-2.627032752724053899e-01,7.586850079476512021e-02,-3.955672102092685494e-01,-2.680392034679416891e-01,-1.811978819075861502e-01,-1.376818992276748199e-01,-4.452931748644766707e-01,4.907510577633850818e-02,-3.212561287352036499e-01,-8.772668618285088538e-02,-6.592639545301672011e-02,-4.256624328896991827e-01,9.202848208742954450e-02,3.945535242667953524e-01,4.261834941219561634e-01,-1.703495081622339313e-01,3.621081265545366690e-01,2.461203159415878694e-01,-2.643205906306563824e-01,2.402039151108129877e-01,-2.111918372636422958e-01,1.526520906786615894e-02,2.198300596198513590e-01,1.719163587148086758e-01,2.819680883856877096e-01,3.790795994614295505e-01,9.450660299606428172e-02,1.848152333204696185e-01,3.090112167143211908e-01,-3.496589483166986367e-01,1.980535253327281586e-01,-1.036214901991451380e-02,4.798951209181309130e-01,-2.092635859868984538e-01,4.999336873615740640e-01,-9.098554776732589722e-02,-2.039357674655872532e-01,2.360058540682926365e-01,-3.790502168902808444e-01,6.653354343991454978e-02,2.786525536402199577e-01,3.487243887347218907e-01,-3.954428387203042794e-01,-3.222838000308620998e-01,-3.390729040382344794e-01,4.418662104983030470e-01,-6.465341273478215911e-02,-1.089125046121550144e-01,4.244191505668062914e-01,4.822619164135710790e-01,5.610157457908879902e-02,-5.852224047184460820e-02,-7.728519878170816981e-02,1.341387077684207119e-01,3.995961659580978820e-01,4.332681231617968587e-01,1.164427880422909921e-02,-1.007125351190066714e-01,-4.282679981725575624e-01,3.541126897209804225e-01,7.130462207150850551e-02,-2.801628035117103566e-01,-1.092921562306027328e-01,3.256240345928761992e-01,9.861466461531011307e-02,-2.187058446708449455e-01,-1.728292283422156947e-02,4.159895685625820683e-01,-2.507452360251686829e-01,-2.006616562745538457e-01,-1.013087698610897619e-01,-9.241348959305756283e-02,2.174314841484889516e-01,-5.740101741993294815e-02,1.226178371615274099e-01,-2.077900366347480987e-01
-4.190554985699830315e-01,7.963055627510461087e-02,-5.039437138700656460e-01,-2.807123989125875560e-02,-2.639632195442855322e-01,-2.053731633015507541e-01,-6.550812797396858567e-02,-2.001295216279467756e-02,-4.159067441048465152e-01,3.213273319618243327e-03,9.625250390802619904e-02,-1.658466198003655722e-03,3.696046781617035593e-01,3.525314038142058903e-01,1.505822348332164773e-01,2.376190511786538118e-01,-3.838065431635573899e-01,-3.114783534709800739e-01,2.272316918904532801e-01,2.049028194015881099e-01,-2.639194270818895696e-02,2.670988639875341852e-01,-4.593135573164922741e-02,-6.875680645995690954e-02,3.456156290281712229e-01,1.062502706109164918e-01,1.426381320653871687e-01,9.031868834152650960e-02,-1.356036137434716432e-02,4.356819766277566508e-01,-4.318963089693394486e-01,2.914765363618060379e-01,4.093422853467073019e-01,-1.723926265731264562e-01,-3.885359531660780297e-01,1.480076594971515280e-01,4.350615517581986058e-01,1.928426798238689621e-01,3.152127729229785569e-01,2.857764539423769956e-01,-1.567024069222674454e-01,4.167212068512788914e-01,4.666129932284932003e-01,4.689322846840125458e-01,1.764579180548604964e-01,-3.438310757324686828e-01,-1.683091306619500238e-01,-1.966750460168044667e-01,1.732851395064031741e-01,-2.037170374239077042e-01,-2.255155829760533137e-01,-4.571882602835018461e-01,4.709811156957817158e-01,3.202701124370317398e-01,1.108672261051510399e-01,-6.893747491315625753e-02,-4.703592461485745502e-01,1.806330035420825042e-01,-4.554835809067114827e-01,-1.791809008610338316e-01,-4.829752487597018251e-01,1.678074677225929456e-01,2.499501876413561807e-01,3.496956359916925661e-01,3.607411823678446372e-01,-2.761012422193023785e-02,-4.050505308165645024e-01,-2.663503957287007284e-01,2.337037277777167243e-01,1.888610232822342120e-03,-3.652928942130830858e-01,-5.244470863622415630e-02,-3.976277380131022499e-01,-2.270135837207709617e-01,-3.098636925726022118e-01,-2.060781726827331517e-01,8.587509101165363701e-02,-1.855982852696355934e-01,4.288860117751768786e-01,2.541280377368078103e-01,2.828720630004467051e-01,-1.213075364474424239e-01,-2.237381062778764362e-01,-1.892540357313487742e-01,-1.261922990282030588e-01,1.311888034928773150e-01,-3.112844620940907747e-01,-1.251114041470864080e-01,3.277565143661227420e-01,3.213728245760379826e-02,2.087727442654169208e-01,4.609881806933994741e-01,2.453821116655959533e-01,3.503452767105004195e-01,2.232513705267816229e-01,6.981111124984895611e-02,8.607255701115533453e-02,-3.603552466913486074e-01,-2.073073121269345537e-02,1.704398688452332666e-01
4.765592704490056453e-01,3.706674955393731152e-01,9.002200241744930109e-02,-4.899801150572700714e-01,-3.550676959809252464e-01,1.875067106707205555e-01,-3.248898074653215617e-02,3.445613727871399412e-01,-3.876857429670262367e-01,-1.104565759800052588e-01,1.565707256308519202e-01,-4.103843546656154584e-01,2.788588685031902492e-01,-6.495641726553547102e-02,-4.203219624062718429e-01,2.525513650674194865e-01,-2.396643021139696628e-01,-2.100996652103112594e-01,2.548918552008753724e-01,9.117279056708864349e-02,9.454006992989330560e-02,1.017119173186987607e-01,-2.062734913935554693e-01,1.831126118477673370e-01,-9.520643711645183915e-02,-1.069418120325881516e-01,2.758399644531633332e-01,-3.464656319066081180e-01,-8.119320181170254502e-02,-1.056369032930260105e-01,3.937826742209270536e-01,2.611607934839555445e-01,-4.418748830982461850e-01,-2.270238819202858860e-01,4.186332402625538296e-01,-5.021018098672344609e-02,-4.199495296954512402e-01,-3.827778234813908886e-01,-4.134950218648593689e-01,-4.011172221024215112e-01,3.331062343808020021e-01,6.544880521973536758e-02,3.448708234503853332e-01,-6.272376570913525129e-02,6.149578895239597720e-02,1.730248805948592650e-01,4.303944918025172095e-01,4.574480210750649367e-01,2.017185777231052801e-01,-2.297092606968847428e-01,4.391117442419006367e-01,7.215933088193823841e-02,-9.714390305938382097e-02,3.135469451136028152e-01,2.518429689339999888e-01,1.946169319236319417e-01,-2.085857477529179105e-01,2.024133987365411003e-01,-4.222287937688441462e-01,6.702920249168582700e-02,-5.400687105378316755e-01,-1.316367854370146806e-01,1.040251826817950725e-01,4.810057915487508939e-01,-2.419804422504943375e-01,4.943815053068199017e-01,-1.777726334568921485e-01,7.261196177062610724e-02,1.611997973282034702e-01,-3.449060620695911655e-02,3.210584573012664755e-01,-1.378107248046483713e-01,-1.361775853175764273e-01,-3.435744447406825081e-02,-1.035617530301403133e-01,1.145850489810867345e-01,1.192438814193894428e-02,4.278349957139970100e-02,-4.472413586084350023e-01,4.895900092331969544e-01,2.817326254603244040e-01,-1.035444613864029348e-02,-2.054567803798388118e-02,-6.027360009891337585e-03,-3.643310047242470651e-01,-4.150442444669829589e-01,1.861464247987274986e-02,-1.656779208816094862e-02,1.275421365868915635e-01,-2.487883766537470620e-01,-3.426614613598403247e-01,-2.041542055288206592e-01,-2.420687508026248547e-01,-1.289581598224726622e-01,-1.614889555887859540e-01,-2.611554122891693863e-01,-4.219102294622933957e-01,2.293711689260145015e-01,3.871352720839917327e-01,3.626723413334280166e-01
-1.597595748239226954e-01,-1.940708685163576308e-01,2.431756027088929351e-01,-4.439502349187944841e-01,-2.372625085781965293e-01,-7.316310801974985900e-02,3.323265827764942393e-01,1.854302006548697868e-01,-4.565715196872571213e-01,-8.330105679781647510e-01,4.532949649126544189e-01,1.485775982165754017e-01,2.176518908108439621e-01,1.035914975099006957e-01,3.983601781596897151e-01,6.613818674005342291e-02,4.207026121610417668e-01,-5.760071054204460861e-01,-1.790734637988904421e-01,2.221453110127104558e-01,-1.956860887514740854e-01,-1.941678959789498171e-01,3.000522982652768511e-01,2.053545456779822254e-01,3.292056779454163862e-02,-5.797531369208932528e-01,-6.620013368856372815e-02,-2.809964570228291603e-01,2.251013662820450789e-01,1.878919032913491105e-01,6.854178335292825386e-01,4.541735756364692067e-01,-1.581554762930085789e-01,-2.306390261952065146e-01,-1.691933049805037781e-01,-4.883405399861878715e-01,4.553232002587929289e-02,-2.373390776273090197e-01,-1.680482894325363297e-01,-1.047257377854552418e-01,2.884606804135028124e-01,2.620477268856784003e-01,-1.723394659780407845e-01,7.595082623599028193e-02,3.412325450324571463e-01,2.826019644582850043e-01,2.970643512858876512e-01,4.940176082120724121e-01,-7.774727192094278705e-02,-6.460592022985305050e-02,3.795932471546595299e-01,3.166534240397697597e-01,-1.713843522901343716e-02,2.609858298950250635e-02,4.460269311678271564e-01,-5.669447126807707349e-01,-2.216348005530246468e-01,-7.313366893205160146e-02,5.025622184182388930e-01,2.427471380962130665e-01,-1.598501562500000486e-02,7.943840780754443665e-02,-3.192453458287603518e-01,1.016417646144070069e-01,-2.127099472574879857e-01,1.693555546748853023e-03,-3.965191596880234259e-01,1.750434189584717248e-01,3.056071289047044837e-01,-2.056494665746267103e-01,-3.821466028489651223e-01,-3.428950553521474820e-01,-6.760188393514983407e-02,-4.079097417895708455e-01,1.073111643054450309e-01,1.107249481538114151e-02,-2.932465733206364167e-01,-3.390116214540511708e-01,8.015055086982685040e-02,5.303779760474425231e-01,4.352778761442855360e-01,2.221764922683925614e-01,-3.859795630286753654e-01,1.750497921327161810e-01,8.205652325386594836e-02,-5.272552574299677053e-01,-1.832556013336403000e-01,-2.212602909094424364e-01,4.488063124892968103e-01,-9.987849693904403414e-02,5.247961955029325498e-01,5.000180108497213061e-01,-2.857393340917786517e-01,2.903853615158965770e-02,-3.733016455778145337e-01,-3.529912164669197217e-01,8.972292766738440561e-02,-5.737753692444493708e-02,9.297818672542484952e-02,-1.570319829875775064e-01
1.121981563276679555e-01,1.057823476803387425e-01,6.007517560515176352e-02,-4.156245231793731509e-01,2.977726112837466577e-01,4.888753397388669875e-01,4.677477766846645513e-01,1.899953413207652875e-01,-1.722236084145756796e-01,-6.524302050888681759e-01,-4.246771901861385312e-01,-2.622078200449411423e-01,2.424665469470906054e-01,-5.216449148084890686e-01,4.350684952146533641e-02,-3.699719852770882444e-01,-2.031211007488427089e-01,-3.889970037384588575e-01,-1.785580717154876818e-01,5.007195627323476339e-01,-1.511972715301892478e-01,2.294537044928258995e-02,-1.699815060730616723e-01,1.121084860703482899e-01,6.447400333753451340e-01,1.607008006342205420e-01,-3.775344048526891316e-01,-4.731383655532007126e-01,-3.037544728449251830e-01,-7.385388726124991754e-02,4.082984794471204437e-01,2.861856052494264890e-01,7.244729672206914363e-03,4.051205756447656681e-01,9.933722620039915630e-02,-3.869371455707140139e-01,2.225557077211907653e-01,-2.233566163417586084e-02,-1.712935197983389835e-01,3.350761670629721634e-01,-3.542324822795298034e-01,1.709476357452229534e-01,1.315086988429353121e-01,9.235334606033301919e-02,5.230194648683706982e-01,-1.944816971353529322e-01,-8.449857473665410568e-03,1.591004766888634847e-01,2.144474461631762363e-01,2.957733761565835007e-01,-2.203704138188801176e-01,7.641077261181948577e-02,-2.118432236098057586e-01,-3.723630292965933175e-01,4.201004025202845771e-01,1.059464331970001866e-01,8.127160283760558046e-02,2.743353156706133666e-01,2.688323251066810360e-01,1.748112199532658451e-01,1.739974965392954848e-02,-2.979059544405406323e-01,-4.105109147891984889e-01,4.243576604519238016e-01,4.556861543108381429e-01,-4.053690924410122687e-01,-1.182038293844625970e-01,3.619246929866192786e-01,8.010368026350350723e-02,4.499759455830033839e-02,2.299161491217256992e-01,2.189903727137086364e-01,2.269793959025975805e-01,-3.511890195061238007e-01,1.613260311819435938e-02,3.246308846632681711e-01,1.001620375890479586e-01,2.790297275777571251e-01,-1.970889176174182578e-01,-2.077920593158457396e-01,2.163152675786587098e-01,-3.200233162978600721e-01,-3.521205809037664114e-01,1.377429664003737286e-01,5.818544725919947425e-01,-4.436257121580238771e-01,-1.974277848390630918e-01,2.754621731195452394e-01,1.366008759092895153e-01,1.532083496885527640e-01,-1.101064168791206915e-01,-5.100167037408491304e-03,1.912404907914397600e-01,3.051307415203611054e-02,2.832811835829256164e-02,-1.767502944132230136e-01,-9.060745330735989200e-02,2.913925020940518751e-01,9.636405124853736348e-02,3.942331676212481595e-01
-3.157974073636245493e-01,3.927029925505009511e-01,-1.860803575470426283e-02,-6.263287968446243914e-01,4.259864204962389711e-01,-5.167705137423705963e-01,-8.497822430015648451e-03,3.730203038486892830e-01,-1.303774151782318390e-02,-7.002683003598273448e-01,-4.347187576793016817e-01,-5.473254665570604915e-01,3.033817260672079241e-01,2.147478214907406202e-01,2.357411775026799772e-01,-1.663473028977228152e-01,-5.025096192053837285e-01,-6.339428186112159302e-01,4.234147437449357620e-01,-1.142809708197930346e-01,2.390433474442012207e-01,1.620182296197519856e-01,2.817895219321432387e-01,1.524104895588259123e-01,3.918957369014731129e-01,2.725117983688939427e-01,2.312654093414193701e-01,-1.534732608073281768e-01,-1.153418259424219688e-01,-8.394082447286949078e-02,7.418442137243449475e-01,1.953494595873393469e-01,2.986929436580873509e-01,3.117298896891256277e-01,2.940533657076475071e-01,2.826631469294285659e-01,-2.513509597320867095e-01,2.607523401896084114e-01,7.982087235119403323e-02,8.108991781975191659e-02,-1.986681124082542993e-01,2.130843355140146778e-01,7.537818198934863323e-02,-2.418181431412859961e-01,3.097690039133207951e-01,-8.306931973844716710e-02,5.122272103184061232e-01,4.638884133745465044e-01,3.028823055857647328e-01,-2.016104637273493511e-02,-2.985472612976949325e-01,7.564549364161583800e-02,-4.012989209051567308e-01,1.381608329043351457e-01,3.259839925152810958e-01,-2.185123580301797097e-01,-2.353654987433169143e-01,-3.851740786004541617e-01,4.731025280815888134e-01,-4.314752646508871470e-01,-2.539217744638478519e-02,-2.355510051421963735e-01,4.856176674727682996e-01,1.186473859947844295e-01,-3.941103257170040508e-01,-4.770631235808491799e-01,3.953068488354840593e-01,-3.338905742230991458e-01,-2.022031278547870570e-01,1.011534847800300285e-01,4.025717143364436201e-01,9.855292751120769967e-02,-1.796522202676126001e-01,3.699228284473093376e-01,-2.964105512001756204e-01,2.536936478230339409e-01,5.839227689239306907e-01,2.056039341236997608e-01,2.624215027814351675e-01,3.825105028279338071e-01,-4.443014306749833442e-01,3.150570959452762571e-03,3.891771550229366494e-01,5.469989526405141245e-01,5.313475679979110522e-01,1.081354580125943737e-01,4.755529967759142829e-01,-1.262862938922060529e-01,2.414045149435904702e-01,-3.762132557251925413e-01,-6.538339177666856183e-02,4.700330097378387917e-01,3.139166912544997801e-01,4.498809515741666321e-01,5.401900544908645740e-02,-1.048421474961727107e-01,-2.956396354825167605e-01,-6.500869704783187597e-01,-1.126993044459494164e-02,-8.710119910084858363e-02
1.818055397421611818e-01,-1.875479270632313816e-02,4.456071318726227415e-01,2.362420706096322875e-01,1.286275334207293286e-01,-3.711628356101410731e-01,-3.704093780885128195e-01,-4.712090231976701626e-01,9.326842032681338657e-02,-5.736202362959774703e-01,9.769650012349251345e-02,-2.665335174390041084e-01,4.639780890861670559e-01,-1.450500221836742987e-01,-1.240502553215487025e-01,-2.095516299147612560e-01,-3.712694615916362628e-01,-2.869405562442576829e-01,3.030260779565381313e-01,-9.815781114533432203e-03,-7.854578050858145033e-02,3.236791952725371346e-01,5.237126486391806279e-02,3.605427300894460396e-01,3.456168665463789091e-01,-3.943590960560200420e-02,-3.355075580073068470e-02,-3.860447243704649978e-01,7.006015476310624825e-04,7.534307801332806864e-02,1.707733730433660668e-01,4.951184472923537694e-01,2.694277475102426281e-02,3.654650065384626445e-01,-2.511834115549538282e-01,-2.265576344375476170e-01,3.073815063458367747e-01,5.402380215180125900e-01,2.180334677117390374e-01,5.428692882684388321e-01,-2.544154347141360795e-01,8.477269274127555154e-02,2.785755984689462506e-01,-2.129539089791046003e-01,1.542040620221284408e-01,2.724913985831439733e-01,-2.256817753589281661e-01,-3.005455161490017679e-01,-2.670664198137989165e-01,-4.244740893155183881e-01,-8.650128728993446148e-02,-3.207739050798717462e-01,-1.027940406784409316e-01,2.085128582632040928e-01,2.949675532893314966e-01,-3.853283354992258491e-01,2.125544925218270653e-01,-2.204591876639169501e-01,-3.739337021569175690e-01,-2.324554266646330358e-01,-3.910859685857261125e-02,1.671025878859764766e-02,9.279310812208176051e-02,-1.920135156704062540e-01,-4.740180397007620061e-01,4.142281905590337598e-01,3.599498713005315764e-01,2.490439354814606362e-02,1.997437292861826419e-01,3.940740686008191163e-01,4.366049114467713266e-01,1.054131052980999128e-01,-3.571747858190760239e-01,-3.453986005911160451e-01,-5.226955416693480211e-02,3.984012095200277770e-01,2.910959391280761310e-01,-2.473669801935304557e-01,4.113975015267192226e-01,5.468936194362274961e-01,2.261195682549723696e-01,-1.055241497964157921e-01,-2.963897176722072313e-01,2.737921903644417454e-01,2.256626518506163470e-02,2.866421311993993526e-01,-3.511118623981357989e-01,5.450083895460445804e-01,3.720292107773761625e-01,2.013032634834526768e-01,-2.025304045051364854e-01,3.591961867575194089e-01,2.292098227231015584e-01,7.508183458838320334e-02,-9.643232555074886247e-02,-4.036183889431688154e-01,4.061069064701268716e-01,-6.186161343912521815e-01,3.539286376733019601e-02,-4.508256374456289794e-01
1.904361392993500490e-01,4.997837708808642310e-01,-1.205073536558276710e-02,3.519925760798781611e-01,-4.836785987900583672e-01,-3.385500771960383570e-01,3.979498153834519769e-01,-4.931532027669415785e-01,-3.870981163021103844e-01,-7.459153583003760302e-01,-1.540710072474431869e-01,-3.757128691151253030e-01,1.024244246718029328e-01,-1.981886860282669471e-01,-3.249467825929554521e-01,-4.663280697719731083e-01,-4.093880517701978250e-01,-2.326461401766655446e-01,4.476853765340201852e-01,-2.065444403957908751e-02,3.225477036723591873e-01,-2.703201069722140776e-02,-1.423113580232711617e-01,5.122875770507409054e-01,1.037102345995697013e-02,-1.226574567090809968e-02,4.262865907831583367e-01,-2.286019010836450316e-01,-2.809482271279026278e-01,-2.721709194325732106e-01,3.204621964861933958e-01,4.870891097005868031e-02,4.621805556849216123e-01,-2.476069583388585682e-01,-3.026162724549377736e-01,1.222309512506349755e-01,5.935384561411515270e-01,4.932184962329106415e-01,4.285277028290556678e-01,-2.213308283989833536e-01,-1.092516137363358647e-01,1.391561866353804577e-01,1.087097872208468846e-01,-2.938861799751200238e-02,-8.583952741089603475e-03,4.903652868150534250e-01,-3.296376170669670924e-01,6.081799423544210770e-01,-4.562182941448982704e-02,3.437767872269863467e-01,-2.815694054978968956e-03,3.757477120378626134e-01,4.477641908018969441e-01,3.729650358740701499e-01,-2.435314899399413091e-01,1.724216843994372250e-01,1.936892302668683785e-01,3.990865009844911659e-01,-2.864491115447103109e-01,1.243273703501082961e-01,-1.031785208795549941e-01,-4.148063059008059161e-01,3.402201182401813628e-02,2.351533630561417898e-01,-9.230705768752643647e-02,-1.354194962388275414e-01,2.698730971663029776e-01,1.330829084134771932e-02,4.641713593748093003e-01,-3.684410149907288434e-02,-2.793830536644247298e-01,2.828341310765490960e-02,-8.967874230497099863e-02,3.937533343120477869e-02,-3.355840353221961059e-01,-2.290626737924149614e-01,1.355920689932091083e-01,4.101099112763151311e-01,-2.178343491546480548e-01,4.549704062289942619e-01,3.801354122389660750e-01,3.747561489797376910e-01,1.898497348943929131e-01,-3.168788337482446593e-01,6.038403725386864984e-01,-4.496564286093980289e-01,2.501905298410537770e-01,4.492880645674738327e-01,-3.354901071620089992e-01,9.176361390508093463e-02,-6.265190873078671507e-02,3.820135234917065858e-01,4.587075625987181438e-01,5.450566112182602119e-01,-5.957321777465607315e-01,4.181440619311280193e-01,3.466748618212057709e-01,-4.189928743904227648e-01,-1.993422824278089645e-01,-3.752465805940091714e-01
-1.949167359566367913e-02,1.878262172942572750e-01,-3.273608509858639271e-01,-3.084331443966277786e-01,-2.709798843557992276e-01,-4.242503357498853545e-01,6.001535401564244560e-02,-3.108346211240086143e-01,-1.664541354380109361e-01,-4.834694952744885699e-01,1.699782515062817356e-01,7.919882546504015963e-02,-2.241276693029200517e-01,-2.715063316254462400e-01,4.146204440641288458e-01,6.380767688494500857e-03,3.827710688466744449e-01,-1.024860840792986933e-03,-1.274821838744547575e-01,-3.385785816920761637e-01,4.518801256533467314e-01,4.203478068413749602e-01,-3.824057744826985239e-01,-1.928993342310645065e-01,1.783259023895313738e-02,-3.057102255437604277e-01,-4.023325863315460604e-01,4.654498492439897855e-02,2.574090990373736343e-01,2.236369380143468089e-01,-1.564861622285484144e-01,4.040902107801203069e-01,3.212440295860736345e-02,2.349875335533780085e-01,1.737414864601349029e-01,-5.793933426395000974e-02,-2.929724996587075303e-01,1.729034976050394246e-01,-2.681312571963331837e-01,4.801582134717535255e-01,1.527792776148488296e-01,3.362772891647831247e-02,3.956600204969840662e-01,-4.162803476242931677e-01,-1.330501224365609469e-01,5.447371784234810166e-01,-9.716476034321178123e-02,-3.479966420420150808e-01,8.950481289383785399e-02,4.217519430831331295e-01,1.821759160141296630e-01,3.478097112332234064e-01,2.280385225795274629e-04,1.567086374870492738e-01,3.732009429677898282e-01,-3.496796868559746141e-01,-2.640728135817661804e-02,-2.193838209410640255e-02,-2.745978629783268898e-01,-3.777099594614283795e-01,-9.625076916071255428e-02,5.976350000906802129e-02,-1.279979796523015023e-01,-5.326922029875134912e-02,-4.153885966892976178e-01,2.536101552430573558e-01,-3.324827471949775015e-01,5.167060668842016202e-01,2.036752339669022638e-01,-3.557924963128004658e-01,-2.937678580138496365e-01,2.554903449177805541e-01,1.033207509574250588e-01,-9.043224477319271315e-02,-3.132796083345945060e-01,-2.983137381477417582e-01,2.830934424246043801e-01,-4.337909292155616159e-01,-1.797244914344889311e-01,1.306861598257045565e-01,-4.237976533343853491e-01,2.249404151853376041e-02,7.264434669282378298e-02,4.354239981313495211e-01,4.436506730029443624e-01,-3.192897722185465414e-01,5.127818430272506056e-01,-3.522487249821360522e-01,9.829286158348590763e-02,1.877720246301972651e-01,1.954394506483838126e-02,-7.244870077713261303e-02,4.763558039739962391e-01,1.425346983033969894e-01,3.438878447684782791e-01,4.086357103874272423e-01,1.264761423455617873e-01,9.971485130982579714e-02,-2.282757940372658334e-01,4.328306333665329353e-01
-2.077171121310983359e-02,4.574975536982105462e-01,-4.191388013427995163e-01,-4.574033320377817180e-01,5.512180816227131575e-02,-1.224758835830725145e-01,-5.464198462630611569e-02,2.318311640283130803e-01,-3.525197489638086656e-01,1.699374577517982418e-02,3.004111307572290834e-01,3.605864116313694523e-01,-4.485868581509402930e-01,-4.021863769718895254e-01,-7.889985744179746352e-02,-4.551042838904573173e-02,8.454708814313539877e-02,1.531703023910922501e-01,-1.365575943700811090e-01,-1.241307450117749150e-01,2.477998509980648134e-01,-1.217566823356981964e-01,-2.684506420386155168e-01,4.428507769197185251e-01,5.526538024780566216e-01,2.895139675358175957e-01,2.355155498990361973e-01,2.725326375414451885e-01,-4.545384510025190505e-01,-3.424865210747469191e-01,-4.077313533810290047e-01,-4.585127982059510887e-01,1.968206898808845182e-02,1.476763396545481832e-01,-7.878361040119772479e-03,1.973961282182808696e-01,-2.542063308627506846e-01,4.095164517016490202e-01,-5.169087431092866947e-02,-3.252739398707184537e-01,-4.765177138505509724e-01,-2.790898962809764683e-01,4.282257876746428105e-01,-4.725309169500299111e-01,-1.138595498230228625e-01,3.593366152590166118e-01,1.630139944997833767e-01,-2.171427785539359057e-01,6.456234891490471306e-02,-4.534520416921213881e-01,2.205217201731342058e-01,4.432711457053002402e-01,-6.296313389002400340e-02,-2.500860026027497129e-01,2.909515960245011024e-01,3.790292889050422831e-01,4.260345225125447555e-01,-7.667416772108776035e-02,1.517047569648994620e-01,4.720769342405276708e-02,1.616573760826415795e-01,3.171376341061383775e-01,8.766509408577796703e-02,4.963085565360805251e-01,3.931286244809572561e-01,3.651615761226184032e-01,-4.145262642399826225e-01,3.631561365053210255e-01,-3.842852487920471183e-01,8.011091785823647171e-02,-4.487450991148312918e-01,-4.475113241087019245e-01,1.089892560423833257e-01,2.629737354706533289e-02,-3.100360316445142650e-01,7.900876713301226151e-02,4.354475767720092372e-01,-2.092787109349847352e-01,-1.862733142296563171e-01,-1.205029179612160210e-02,3.166606761112812918e-01,-1.396619927314827481e-01,-1.410182935035426410e-01,8.907204139188887315e-02,2.529943060110893538e-01,-1.231515301755987946e-01,6.622628704308601219e-03,-1.644616663507476317e-01,-1.412030650138438315e-01,3.061828758460911071e-01,-3.957730435323457696e-01,-9.428929672090678726e-02,4.494676435663948477e-01,1.223512385295884020e-01,3.802716992577599986e-01,4.469978305155408727e-01,4.640251442911803026e-01,3.275982138942765687e-01,3.537462494944712543e-02,1.269220224051214319e-01
