RIGOL:DG8:CSV DATA FILE
TYPE:Arb
AMP:2.0000 Vpp
PERIOD:1.00E+00 S
DOTS:100000
MODE:INSERT
Sample Rate:100000.00
AWG N:0
x,y[V]
,-0.13477071415477007
,-0.20547801056005513
,-0.15101576764120614
,-0.02843293407803558
,0.038847188216771224
,-0.028877759175329868
,-0.18992464459500885
,-0.31185439423218936
,-0.2860790505835727
,-0.12257536837218894
,0.06096845606072495
,0.14261457250383058
,0.09505057029040279
,-0.007818347881436032
,-0.07369474322158716
,-0.07928097567059074
,-0.08097007578040001
,-0.1472868873310238
,-0.28551071508654574
,-0.4329081211320361
,-0.5140534062007355
,-0.5031959505477112
,-0.43456694333299295
,-0.36197311841783353
,-0.3166898819467966
,-0.3025698291587791
,-0.31812529062867817
,-0.3661998257390874
,-0.43478328293708035
,-0.47761644316933466
,-0.4336519816132736
,-0.28243539463794437
,-0.08269263613406097
,0.05615171938915777
,0.05792744205915808
,-0.05398420991979752
,-0.17475922906557367
,-0.2109280470327545
,-0.16356549439604953
,-0.12149559043005419
,-0.168363909506793
,-0.29225987563808287
,-0.3874872876611242
,-0.35089444741821396
,-0.18305857725048943
,0.002403670497209891
,0.07216992060613546
,-0.016248781912185165
,-0.18640399867627014
,-0.31740736704537453
,-0.3467760976796892
,-0.3080854465438789
,-0.2792323501205622
,-0.3024004599059339
,-0.354797681600196
,-0.3886401765101437
,-0.387121790948944
,-0.3738044408477196
,-0.3705652483836935
,-0.35847156814964215
,-0.29251892983786604
,-0.15967693774240474
,-0.017281591606960613
,0.03682107466226402
,-0.057191908849321904
,-0.2653218348563997
,-0.4796474117893339
,-0.5963504600568904
,-0.5825518271562921
,-0.4795705939849715
,-0.3543901281976568
,-0.2547262022780015
,-0.20444505004660102
,-0.22217424023050483
,-0.3204816356048908
,-0.47502494853121247
,-0.6040147252604029
,-0.6041649408610287
,-0.4335434073060052
,-0.16949337980374798
,0.026860913644983747
,0.02897524004085377
,-0.14832658888082423
,-0.3511632212695222
,-0.40509755037786305
,-0.2525019875514958
,0.00834339480092603
,0.21311323508369434
,0.2671548520159099
,0.20790751577637379
,0.1475682491028072
,0.15955821832457262
,0.2164132200578771
,0.22888133431800398
,0.13817377409663856
,-0.029685034147902398
,-0.1918232538036078
,-0.28091475806741156
,-0.2890152670817636
,-0.24998370309024728
,-0.19346609815510696
,-0.12500789858235326
,-0.04731777287888852
,0.013525739991228216
,0.01766305054297874
,-0.04794723628523231
,-0.14464870672648403
,-0.20805206869050138
,-0.20490259575722372
,-0.16286945176325981
,-0.1391804930968469
,-0.15813212518405642
,-0.18376980778073082
,-0.1603630832777068
,-0.08120227470579598
,-0.011181484994657296
,-0.03134921375038513
,-0.15440077697444102
,-0.29621740149175446
,-0.3390051950513977
,-0.23209251896175717
,-0.03618650666897103
,0.13142473963177279
,0.1985383858929619
,0.19001898469399134
,0.1838505892248249
,0.2200522471182167
,0.25630908120720414
,0.21476314321448614
,0.07090775773380062
,-0.10775151893709894
,-0.2154002358007955
,-0.20330009903558963
