freq,Z_corr,phase_corr
1.0,1.0068550458655183,-0.10198750330763487
3.0000000000000004,1.0110593932232457,0.03734322883500957
4.0,1.0082793491864854,0.1016352450078625
7.000000000000001,1.0063263966766387,0.012875401066440405
10.0,1.0095599841433245,-0.0256288392036607
13.000000000000002,1.0109897933348007,0.08295891806521756
21.0,1.0089573150762905,0.0683667924497923
27.0,1.0081919613704562,0.1084012409970917
31.0,1.0100013353808845,0.10686756885315765
37.00000000000001,1.0114870986113405,0.22926234320513061
44.0,1.011024807709411,0.20452347205526564
51.00000000000001,1.0137990260378833,0.1065469370011263
64.0,1.0060874824479136,-0.047796051761644025
73.00000000000001,1.006864810802759,0.01030933707868161
83.00000000000001,1.0036442950405238,0.0684917871875829
90.00000000000001,1.0016804285523573,0.16080387088163306
97.0,1.0009710222682207,0.31915626898598104
110.0,1.0010912896160198,0.6498621229691776
130.00000000000003,1.0022028775336007,0.6475265761764736
170.0,1.0050768312859584,0.8708535700552258
250.0,1.003129472470422,1.3838078669522704
370.0,1.0042276458153057,2.183328361383354
520.0000000000001,1.00416847875101,3.0750372214283526
750.0000000000001,1.0072930366006037,4.324177094360807
1000.0,1.0084670843737602,5.965766695663125
1300.0000000000002,1.0132154786851366,7.707037297659732
2100.0,1.0276941935693464,12.32364210618062
3100.0000000000005,1.0544128588063784,17.64930049044867
5000.0,1.1308751282722092,27.22230131679924
