freq,Z_corr,phase_corr
1.0,1.000807418297548,0.2205501494822274
4.0,0.9951859700791702,-0.33983729298619664
10.0,1.0018328323738532,-0.023412246487847527
13.000000000000002,0.9977993021005338,0.07268026384940306
21.0,0.9995489735491991,0.10792314692692728
31.0,0.9948120872473025,0.15428584550096036
44.0,1.0050806522072342,0.7201246008027301
64.0,0.9995083748334264,-0.2861207935032487
90.00000000000001,0.9929698027559317,-0.005152025733282588
110.0,0.9904739229587168,0.41115742325543686
170.0,0.9972510619725362,0.9791759278146706
250.0,0.998061569933929,1.3696645332816562
370.0,0.998540079015874,2.171599065347134
520.0000000000001,0.9987731185340393,3.0611317006524
750.0000000000001,0.9981455030807719,4.326835478555837
1000.0,0.9995049355802428,5.551861918377807
