freq,Z_corr,phase_corr
1.0,0.9964244082719879,0.2951707384464717
3.0000000000000004,0.9948668033249513,-0.11679264990588285
4.0,1.0055023053949623,0.7341584606118294
7.000000000000001,0.999237968684199,0.5045739230848988
10.0,1.0073192969168179,-0.054856761901080985
13.000000000000002,1.0092660992593503,-0.1675208557935375
21.0,1.0096448020358102,-0.024255284575140184
31.0,1.0105152248674814,0.2829227703742343
44.0,1.0107098171605342,0.09857726344338232
64.0,1.0092506996248185,-0.004916067228687993
90.00000000000001,1.0037202753000982,0.1340986203123681
110.0,1.0008292315937048,0.5473961185217494
170.0,1.0020450326666197,0.965892384096449
250.0,1.0057371562460398,1.4903409021021226
370.0,1.0034009650930409,2.2584302154909293
520.0000000000001,1.0045699112346296,3.1063610642548607
750.0000000000001,1.0055999325307576,4.352026790551457
1000.0,1.0068192943550518,5.985413092410084
1300.0000000000002,1.0127734093639433,7.725903465630804
2100.0,1.029153401399512,12.364965680086256
3100.0000000000005,1.0523804033662663,17.816346811810735
5000.0,1.1293185887840589,27.316503375271054
