freq,Z_corr,phase_corr
1.0,1.0109365137531503,-0.2614366781625149
3.0000000000000004,1.0160609116864832,0.18749798515117014
4.0,1.0044869794834361,0.2238110742583036
7.000000000000001,1.013443671819396,0.12829159458970993
10.0,1.0067333878972182,0.041000501338358614
13.000000000000002,1.0273760256402102,0.7418902720078212
21.0,1.0074432171363596,-0.15471971048530944
31.0,1.0243428325824995,0.026915220548507656
44.0,1.0081506681245678,0.2563951454331326
64.0,1.0066147186732815,-0.16838363523053815
90.00000000000001,0.9974745815446029,0.2727765251398547
110.0,1.0017582185989469,0.4931895485388171
170.0,1.0055459823309714,0.8191095314694671
250.0,1.0027790204956402,1.4611416893204414
370.0,1.0057969402239424,2.151867636816546
520.0000000000001,1.0018868701174353,3.304951250101239
750.0000000000001,1.0059803010477701,4.526923484706182
1000.0,1.0109130668164834,6.014697439601139
