freq,Z_corr,phase_corr
10.0,0.9858852694771439,0.08852886420846023
30.000000000000004,0.987283551168148,0.23876959320970817
40.0,0.9868467815168498,0.3642074272069209
70.00000000000001,0.9896927455153074,0.15410147431598212
100.0,0.98509122494631,0.5781471341737497
130.00000000000003,0.9860044472836771,0.5617265916144576
210.00000000000003,0.9843625883075585,1.2429727616156245
310.00000000000006,0.9865508611237006,1.783712169730026
440.0,0.9867851884979888,2.655863932189483
640.0,0.9873327170351845,3.8182407997650736
850.0000000000001,0.9894990973614748,4.965636309999342
1000.0,0.9907061405009159,5.938336660330883
