freq,Z_corr,phase_corr
1.0,1.0086878655462583,0.0465161170231311
3.0000000000000004,1.0072734959713991,0.04726618628945587
4.0,1.0069014950049229,-0.04067780289379224
7.000000000000001,1.0078646336924257,-0.04354360502127221
10.0,1.0071870245462107,-0.0232738524089037
13.000000000000002,1.0084144730286326,-0.01937665523602488
21.0,1.0079444969460387,-0.04715953438825186
27.0,1.0152684522674762,-0.21239691303769528
31.0,1.0086128983565206,-0.0993619324711388
37.00000000000001,1.0059200308384186,-0.05251907878773865
44.0,1.0068817669207204,0.04014783593423991
51.00000000000001,1.0094411374854781,-0.1344442234388181
64.0,1.0049946568368846,-0.42322795889373843
73.00000000000001,1.0076758311028078,-0.6236659417115922
83.00000000000001,1.0032142962417139,-0.5620067514570054
90.00000000000001,1.0010696966645216,-0.26359072688841917
97.0,0.9967205877586959,-0.09318901578206255
110.0,0.9973967762885446,-0.15530123982689084
130.00000000000003,1.0021841021977533,-0.10990849492228892
170.0,1.003064670100936,-0.11150520755970056
250.0,0.9998456096760707,0.18949233499898285
370.0,1.0001127197639113,0.11665135952206536
520.0000000000001,1.001363715986627,0.07308412979453367
750.0000000000001,1.003681820758289,0.24234517231244948
1000.0,0.9971650125537163,0.8176807877144924
1300.0000000000002,1.0023332630374073,0.5913558809928613
2100.0,0.9995076162038234,1.1395564811287089
3100.0000000000005,1.0039881369244392,1.848667766365131
5000.0,1.0038907190307111,2.4223250347340763
