freq,Z_corr,phase_corr
1.0,1.0090623011349982,-0.050478666082929315
3.0000000000000004,1.0098165959323995,0.03936163509524079
4.0,1.0087876069685213,-0.03268053361096809
7.000000000000001,1.0090274369107153,-0.04080916501421516
10.0,1.008100962462418,0.009499949777374903
13.000000000000002,1.0107280463924009,0.0020569244566272884
21.0,1.00890935292618,-0.050700874859365246
27.0,1.0115802226034847,-0.06764358575492514
31.0,1.010675291602216,0.04377356467882756
37.00000000000001,1.0115994514023112,0.02860771046555875
44.0,1.0077066454100112,0.09113131246017923
51.00000000000001,1.0122450717937421,-0.2168713292799791
64.0,1.0048036706994765,-0.3121437808244355
73.00000000000001,1.0070303302537127,-0.5899342797740821
83.00000000000001,1.005046179389134,-0.41428433243940227
90.00000000000001,1.002980872596523,-0.21526536917908023
97.0,0.9991718120556883,-0.26575139756040916
110.0,0.999333156897554,-0.12375242811073468
130.00000000000003,1.0014548862079593,0.019178936535071512
170.0,1.0020133167770704,-0.12723015738026017
250.0,1.0052001771995733,-0.013264429292660038
370.0,1.0028623072092482,0.23446410774762108
520.0000000000001,1.004795198128147,0.21654488525273707
750.0000000000001,1.0015337281082932,0.26452166567477803
1000.0,1.003623998034631,0.8901975213232621
1300.0000000000002,0.9998527757018061,0.7189763178656854
2100.0,1.0022768081559437,1.231726097436052
3100.0000000000005,1.0023715568246039,2.176345427824695
5000.0,1.0058844111019445,3.089656716091591
