-2.374698312201592165e-01,-1.452844849839833308e-01,3.484700180742114073e-01,4.821326159145307710e-01,1.425861345259712420e-01,-4.113285670327447296e-01,-3.696019139037075574e-01,1.223334037144045844e-01,2.087716259987247858e-01,8.441210973055872369e-02,2.388271109208079668e-01,5.028423687429099953e-01,2.793529740186559418e-01,-3.419736313006286332e-01,2.053652743918162049e-01,5.105764126627735516e-02,-2.834913231463116468e-01,1.024640375124152014e-01,6.892978908251588821e-02,-1.039455236583349332e-02,-3.814519019264502875e-01,3.111782414522946683e-01,4.040155701935216337e-01,3.478419764000449943e-01,-3.283511310468754107e-01,-1.598645852253470223e-01,4.475124592249918321e-01,-2.900510709077481208e-01,1.735825448140420335e-01,2.253227936246531005e-01,-1.394550054251266769e-01,-4.048601724820792280e-01,3.285940292289823428e-01,-1.883243467679972249e-01,1.752503157558627511e-01,3.970675824692772582e-01,4.752079693312533104e-01,-5.470688912589474762e-02,-2.393459298931327750e-01,1.771573179876535231e-01,-3.906836381339717779e-01,-4.327212476521682394e-01,-2.073105440794873744e-01,-2.500021556314520055e-01,-1.728293108012987911e-01,-3.463332276855959901e-01,-4.931567091060379271e-01,2.512431506779104207e-01,-3.649826480909829085e-01,2.444421443308851249e-01,2.491473978098094344e-01,-1.190437663654199257e-01,2.828347146042625160e-01,1.243621900624640869e-01,2.321851448956182076e-02,-1.817771288566895072e-01,1.752532745965518779e-01,2.042167218017828800e-01,-3.856094078512134482e-01,-2.589649906638631927e-01,-4.018891024254439004e-01,-5.875052796453381077e-02,2.091835071727227435e-01,3.033838617286699346e-01,-7.367727673814726541e-02,3.477056792725414791e-01,2.616806625568711131e-01,-4.142186792434680020e-01,2.687265615536787999e-01,3.171950074248221924e-02,-3.472255689525639150e-02,1.581093271654977761e-01,-2.359521487794989658e-01,-1.214470495229985625e-01,-8.121214539710104596e-02,-4.640988451716658858e-01,-9.477772325006152132e-02,-4.292260880203503833e-03,-2.914824030698862090e-01,3.897706068235025634e-01
-3.505112460687910825e-01,-2.322720344365638845e-01,1.649311611116599172e-02,3.010909697668781582e-01,3.477071534219385307e-01,-1.970126314812383483e-01,1.689081741312111612e-02,-1.529669682361248506e-01,4.058223552550727642e-01,-3.444924486040571998e-01,3.551368619995609044e-01,-2.045705442653199813e-01,2.412529062423998949e-01,-4.605667069335654951e-01,2.323008431478208735e-01,1.827482446613843126e-01,-5.018484347061875628e-01,-1.266223831905188557e-01,-1.390628993309082073e-01,-1.101226020704069164e-01,-6.368524067405634259e-02,-2.238781027512851685e-01,2.588630750929663549e-01,3.330127448281852698e-01,-3.906229712449612035e-01,1.066398954491681594e-01,3.241027419691674960e-01,1.763360539556771966e-01,1.446512617016995073e-01,-2.859379000790981951e-01,-4.694710703034801202e-01,1.788099389708618925e-01,-4.398372418532625061e-01,-1.114700559357299087e-01,-3.988256364977298407e-01,-2.615538901432193017e-02,-2.552492214104949420e-01,-1.672036897859736360e-01,7.528006549856199048e-02,-4.888244951068615451e-02,2.874408650842855129e-01,-1.377516969548196468e-01,1.025173766249985741e-01,1.582740766262258347e-01,2.733739063159230653e-01,1.630057340455272619e-01,-1.454615828307295466e-01,3.735576333393630238e-02,3.508316393559860469e-01,2.036104440817157746e-01,2.171979778604571712e-02,-2.658883596402014660e-01,-2.262716742232932232e-01,2.883939727441419687e-01,-3.571062966759896984e-01,1.015992426107746871e-01,-2.738945879242926096e-01,4.540387873212137770e-01,4.917562635698417561e-01,4.331585323375130581e-01,-2.174290767960384008e-01,2.110392675621248770e-01,2.142652378085565801e-01,-4.810799877310404510e-02,-3.289191141831756746e-03,3.485398098781379295e-01,3.375950999558455790e-01,2.781221394569698968e-01,3.111519726967494903e-01,-3.533810778390515939e-01,3.901906856658494682e-01,2.202544797967507795e-01,-1.239906773633748550e-02,-4.123398284839471795e-01,-1.249716490897827131e-01,-1.763320617687469949e-01,2.249526907461890934e-01,-2.257154014613076687e-01,-3.546060777789161178e-01,3.357710451227214343e-01
-3.363842043735285614e-01,1.749968164239301960e-01,-5.198634869643589673e-02,6.376961065909676762e-02,-2.601621723672603581e-01,-5.520467110497020297e-02,4.478264006618888904e-01,-3.330013483747312070e-02,4.699137800338909488e-01,-4.778723857985436863e-02,3.584614659327335917e-01,-1.648511682096566455e-01,-3.353256932327667861e-01,-1.063768349174727505e-02,1.294011434329457866e-01,-1.494574761519621153e-01,-1.960728750049762353e-02,-1.406235690344078970e-01,4.150496840619783967e-01,-2.070501728984405765e-01,4.266594948708875568e-01,-4.420099929752298595e-01,-4.329732030215017180e-01,4.286760564850906619e-01,4.463456617389441883e-01,1.630506148493973961e-01,2.253552898247316583e-01,3.492416500496304255e-01,2.056043213029524197e-01,8.937429660879544222e-04,-1.622603921447749453e-01,2.330168137389608818e-01,-2.056201578392317098e-01,-2.994715974322717522e-01,-4.648914666644051730e-01,2.302881579660310540e-01,-2.614537783384318637e-01,7.402705012954378938e-02,-3.773744606393024670e-01,-4.342265633667539981e-03,-1.488110757079836866e-01,-4.305578030220289509e-01,-3.886570205644441223e-01,2.316896899817346700e-01,-3.478382310845010150e-01,4.333730304869214400e-01,-1.595889346573871326e-01,-4.898098047056032578e-01,-3.360221947063292136e-01,-5.644274797348217132e-02,-4.385002361225470713e-02,-3.116035697250848502e-01,-3.641286241700352200e-01,9.733751466143407416e-02,-2.848149315098525980e-01,-4.330769217838296159e-01,-4.691313734568234306e-01,-4.765612183456930939e-01,-3.188446973637093507e-01,-1.008035751347275688e-01,-3.320767818065475385e-01,-1.181677970634024133e-01,4.168851383356860785e-01,3.947112067430773030e-01,3.562748388525361909e-01,4.079141055623404788e-01,4.094041489967138459e-01,3.473084827399037788e-01,3.681355086458441561e-01,-1.972934332965903537e-01,4.445037849372295291e-01,1.103290192434348976e-01,3.749660586344373270e-01,1.201791545143648665e-01,4.399022279723608375e-01,-3.125273943004460708e-01,-2.670983317801512436e-01,-4.410089954284026059e-01,-7.982897417033545107e-02,-4.433314915138022450e-01
-2.371558001419981354e-01,4.088720156661361516e-02,-4.388907707773406774e-01,1.864541800166484575e-01,1.791332360796583922e-01,-4.832968684331048204e-01,-4.619475481204859402e-01,3.256484194013355427e-01,1.624491312840692092e-01,3.065931382254535875e-01,4.672213807596374835e-01,-3.607454134724332184e-01,1.504872044289939370e-01,1.942317994430926287e-01,1.665217619993251963e-01,2.476502777702473956e-01,-3.341365521424606300e-01,4.807427990143288699e-01,4.925345132010943705e-01,2.215256373604646278e-01,-3.800979109515094101e-01,-2.135650309375194955e-01,-2.295112360264034423e-01,3.521288402754721991e-01,1.042328883152006114e-01,-3.554633520734430674e-02,-2.620420292715989752e-01,-1.991198372022879581e-01,2.141932544798464677e-01,-4.439287250490406289e-01,-1.802720429924843659e-01,-1.644716683484115649e-01,1.608438587690038390e-01,1.962828782434656583e-01,-3.793708689735099671e-01,3.847102220839949127e-01,-6.901078943539011579e-02,-4.274137551849092054e-01,3.352538056414289258e-01,4.964765551541919786e-01,2.633149807501213857e-01,2.635988782100260885e-01,1.746052970496076162e-01,1.532708421323997205e-01,-1.687017192280912126e-01,4.438836367466516553e-01,-7.409086713384406553e-02,3.607353112149573604e-02,2.207518707983971984e-01,4.038500770187645195e-01,-3.688981807373540867e-01,3.990407891370825189e-01,3.888805859247669861e-01,-1.803747843597995892e-01,3.318142539009410474e-01,4.010197321547191440e-01,3.781899177061054385e-01,3.458116591577079652e-03,3.183421497087342567e-01,-1.772587861055675285e-01,-4.280887544130624889e-01,2.420793628899961872e-02,-4.203079179814198651e-01,-1.978964493237995656e-02,-1.736021790273047372e-01,3.996097459717393163e-01,7.317131922976376213e-02,-1.942620992589910167e-01,4.052148411757515722e-01,-7.742794712707824767e-02,-3.645315654111837000e-01,-1.000255440870216062e-01,2.974041283695371130e-01,4.771570708304764125e-02,-4.114626090823617077e-01,1.478170795408412508e-01,-3.639158773735780006e-01,1.641303019501932081e-01,-4.500406359691596081e-01,-2.567607815020787054e-01
-3.265327010603147895e-01,-1.972230035510524893e-01,3.610254811349512538e-01,6.598761483645945725e-02,-5.906961055778443132e-02,-1.029987839240776790e-02,3.384217717983662443e-01,-4.696656426036062704e-01,-2.012102994270647399e-02,3.583520608338850999e-01,3.973128816944751507e-02,4.044193272756345103e-01,-2.854848826063953182e-01,2.271192789996888395e-01,1.829421291837416697e-01,-1.026900987596569004e-01,-3.670355013262086019e-01,-4.136793046896405368e-01,-9.436864126957850152e-02,-3.024044342456232437e-01,4.521114424239072171e-01,-3.203044030842424061e-01,-2.031246855885681102e-01,-1.434468712639497441e-02,2.589203580437174912e-01,-1.346984521092679521e-01,1.070651566510461422e-01,-3.747728201908715473e-01,2.750450374633265915e-01,6.647264405472370907e-03,1.881793169771716623e-01,-2.301931582569669010e-01,-1.748750738672937566e-01,4.598586251598589247e-01,1.731190605212157285e-01,3.983881133879433878e-01,-3.411409217743076039e-01,-3.397701253436845037e-01,-3.138168313486919270e-01,-1.111750253735770688e-01,2.068867659748395704e-01,4.369511928923980881e-01,5.088820911245729023e-03,-1.549304373736180573e-01,1.410944414811692582e-01,-8.043163387940911735e-02,1.641614051772195548e-01,4.446208117758465028e-01,1.898940043544733447e-01,2.799773610303104010e-01,1.694901892126421949e-01,-2.557108904970574748e-01,-2.586851872327207147e-01,-3.332285897029949595e-01,1.893810001471567528e-01,-2.308969045759227678e-01,-1.236763450975952444e-01,-4.930578087704944323e-01,-3.658526569647893578e-01,-1.124690630766533445e-01,2.157096832700419742e-01,1.638540909965063852e-01,1.285496984103197127e-01,1.952654814257900884e-02,4.399430898080832764e-01,8.698595758632293728e-02,2.122864298170855091e-01,-4.519824728109714806e-01,3.233642744318733220e-01,1.963294513718223111e-01,-4.652585909830458943e-01,1.922644165344514211e-01,-1.412885614077614427e-01,3.201244162500485602e-01,4.863956935226023681e-01,2.182505432766807807e-01,-2.596222600239362355e-01,2.891844022067308062e-01,2.223345641896488367e-01,-9.710604207843472752e-03
-1.287407175940466497e-01,1.421896385423564169e-01,-2.985307834614448486e-01,4.976725300862683832e-01,8.894411374988105135e-02,-1.085712310232412048e-01,4.217847013840614334e-01,-3.503984146148729772e-01,3.918850785099763923e-01,-1.980860052115299141e-01,3.863743901382776236e-01,-2.951055820375471650e-01,3.507842228682455654e-01,1.007774368660789011e-01,3.549899855695440309e-01,3.262350553992277580e-01,-1.016454540344429169e-01,5.111198747042746543e-02,-3.628328648688663449e-01,1.794051772435217296e-01,1.610046861714861111e-01,8.086068973936388904e-02,-4.312325724677590344e-01,-3.993298289742479024e-01,4.789104469627276095e-01,-8.003991079359443206e-02,-3.119010438856650302e-01,-3.812266719983318786e-01,4.719619896380644608e-01,-2.148136659784971036e-01,-3.998229198531258466e-01,-4.220514761663115011e-01,2.685485192222776263e-01,3.966095608624835012e-01,3.782610826040347374e-01,-1.740479529043794660e-01,-3.316271832273921527e-01,-1.619732561759449629e-01,4.385213325572674403e-01,4.181776098698318234e-01,4.383486708607456372e-01,-2.605755916652466309e-01,3.759669215246654872e-01,-1.406763775429324959e-01,-2.768762466379423026e-01,-1.464083198969045319e-01,-3.011756458607998121e-01,-3.234313485616835959e-01,4.245648502859195039e-02,-3.611447114568022438e-03,-4.339140134252113534e-01,3.921662068453465877e-01,3.128289644787533019e-01,-3.196332130562569707e-01,-1.551814300379632250e-01,3.655587829190775073e-01,-4.124981942326607087e-01,2.417451236037490292e-01,-3.393974918420349929e-01,3.355677794317021290e-01,-2.822542273000494539e-01,-4.061617432597791066e-01,-7.595278593405764556e-02,-4.812961901475775739e-01,-9.181676297142549181e-02,4.175155450278967284e-01,-4.700401451532502661e-01,4.469410177941720574e-01,1.431996682204123295e-01,-3.451112140187386212e-01,3.185616455908061306e-01,-3.043826332099924259e-01,-1.321235754069037815e-01,-4.085083733184912136e-01,-1.387465623918154034e-01,-3.785062848897436383e-01,-1.394887128627028960e-01,3.619982546956316410e-02,-3.354845168057285498e-01,-2.329376634718604289e-01
2.015172000575126132e-01,3.442089760402290421e-01,2.249883751615044114e-01,-5.648899047708300395e-04,2.899162334942350094e-01,2.929213922498712930e-01,6.139348704141368157e-02,4.760493136381121482e-01,-2.739531570799496607e-01,3.154820909689535213e-01,3.808721867116902082e-01,4.943322381162542078e-01,2.383906154126391730e-01,-1.979095411465881527e-01,-1.564974831279611622e-01,1.978300284775571238e-01,-2.108742814687290246e-01,-1.099235688949416895e-01,4.741501906629572716e-01,-4.805126523946483541e-01,-1.850170923152840152e-01,3.044411876424303331e-01,-2.048283567715778256e-02,-6.031663123579812658e-02,-1.001737264552639094e-05,2.128104004228865143e-01,4.028872282962590590e-01,9.578687407080146987e-02,3.692334582511003216e-01,-9.466605088920487798e-02,3.609887638355441797e-01,-2.025862238765254453e-01,2.813648888704132697e-02,6.312201432765019923e-03,1.016890094184613180e-01,4.858922669896655333e-01,-1.709900401516512014e-02,-2.817382400851771718e-01,-1.283613903621409758e-01,-2.896932918556056197e-02,-1.565820756450322926e-01,2.347173869390730971e-01,3.901304304219598285e-01,1.737890810034978528e-01,2.492117297555378475e-01,-1.859155583669907241e-01,1.563632126896328800e-01,-2.082776590646962522e-01,1.242706664826864066e-01,1.294546201695087051e-01,4.450023671163891859e-01,1.804610163726730887e-01,-1.499440048865767205e-01,1.408852812577469915e-01,-3.825445565980378215e-01,3.663548454423806722e-01,4.928382448097216595e-01,-2.477788189390500162e-01,-4.776671528318875426e-01,-1.249951528162822484e-01,-3.795515079015805981e-01,3.681802392102771493e-01,1.218825393232934456e-01,-7.456096552596722105e-02,-5.271132514943837055e-01,-4.334060804964288138e-01,-3.397375154718715873e-01,-1.079152963398258419e-01,-2.922515345745084758e-01,-2.393381648113094770e-02,4.541803064662702782e-01,4.133531646406738980e-01,-5.582893577190246349e-03,-3.786950146908992648e-02,4.219322465514945830e-01,-3.941985639388704832e-01,-6.157689179781537792e-02,-3.756263995810206202e-01,-2.682129499327414179e-01,2.486196476384158471e-01
4.648494094454402314e-01,1.495430199708774888e-01,-3.704951818312898770e-01,5.077866672639200774e-01,9.418249601421654904e-02,-3.799912130304188840e-01,1.564838998279914073e-01,8.706156170698153840e-02,-2.978299058844594005e-01,7.404201088916353979e-02,-2.555211991222055071e-02,1.371457525550988550e-02,3.562429482680205539e-01,-3.053346787332565371e-01,-1.053622102838952801e-01,4.277379569097601308e-01,-4.126873344609505723e-01,-8.952974954338724367e-02,3.118519462600866099e-01,-6.472796201108181602e-02,3.466256744966244585e-01,-3.558106095511614497e-01,-2.258767905058055026e-01,6.087324520235751213e-02,4.092459897615435827e-01,-2.046831292386238066e-01,-1.750097893581858133e-01,4.021453218066342039e-01,4.482128533379415858e-01,-1.688299632605331224e-01,-4.680072862915224952e-01,-3.892216589339096422e-01,7.092629641407416363e-02,-4.571005998313603658e-01,4.337424087679240259e-01,-4.600633242862828820e-01,2.390568242036167357e-01,1.090738395264960608e-01,5.757262569644594485e-02,6.161711999349621383e-02,-2.969945528856660424e-02,-2.447192097343124095e-01,-7.932246116666057459e-03,-1.422215214646204706e-01,4.855881921160629666e-01,-2.937042595893543107e-01,-1.022077257372849685e-01,-3.729282479961906760e-01,-1.009903554240045992e-01,4.799349615109599898e-01,3.945746283458247405e-01,3.575563482452540770e-02,-2.268790819408972315e-01,3.981840168365688437e-01,-1.987656783894739543e-01,4.930611308487473088e-01,-1.575623285511567606e-01,1.091250417950451190e-02,3.203942296335735573e-01,-1.782525369996843800e-01,-3.918948398978425729e-01,2.884496020850030873e-01,-2.971011489468370348e-01,2.824703458966190683e-01,3.012007150384837795e-01,-1.464908821656932536e-01,5.421990451643676767e-02,-1.365179020021131395e-01,-4.318161111807345409e-01,-3.698957775445159690e-01,4.245359804351073185e-01,-3.619829906971442357e-01,-4.661090575008163817e-01,-1.480378525351911945e-01,-1.943068929661601330e-01,-4.195022832402523494e-01,4.071846187861899447e-01,-2.142145840147466063e-01,1.189386456911348672e-01,4.195560920010477091e-02
7.992085437065056530e-02,3.146446402658477637e-01,-2.049063158910938154e-01,4.820753819447806121e-01,-4.980270220366364575e-01,3.885233031397875014e-01,-1.858955561539162304e-01,-2.623476156601613901e-02,1.733257576029973226e-02,2.345238663289608005e-01,2.557708519739842479e-01,-1.298410241717977420e-01,2.162941925470797389e-01,5.069198706878965677e-01,6.348379108336868470e-03,-3.480132815385912903e-01,-2.412733899894503042e-01,-3.228041631091310149e-01,-3.087715180713381802e-01,3.683031240343337398e-01,-2.569411993302707642e-01,1.754080970296620912e-01,-4.861901433320117705e-01,-6.387553250868700794e-02,7.836242558983425033e-02,4.174513477328715139e-01,1.826038893350721837e-01,4.308461158942653024e-01,-2.687421299562247623e-01,4.145513319523820850e-01,1.152320851506822702e-01,2.916351911942987596e-01,7.073342540481303634e-03,-4.798610577222631179e-01,-1.604676297630326653e-01,-2.782509655675613480e-01,3.936413782774861869e-01,1.319011405523615454e-01,3.100226801780636351e-02,7.469298547282574030e-02,-1.524762411156796171e-01,-1.508871781715132587e-01,-1.385052199535981299e-01,1.023825490789858905e-01,1.585479993903278206e-01,2.988106668989445325e-01,1.720999958071567915e-01,3.358555237077705535e-01,2.996895203802222851e-01,3.227887895488755765e-01,4.056844529940416000e-01,2.988845884765699012e-01,-4.566678570255495173e-01,1.985219224376987279e-01,-2.863013697399964808e-01,4.295903721859019031e-01,-2.297020917196200829e-01,1.110213100772875078e-01,-1.615672304630318690e-01,4.961537134299068841e-01,-1.763555758487963809e-01,-3.522979585897597632e-01,-3.114190984974966186e-02,1.255910632365054014e-01,-4.280810140324683433e-01,2.949326650309314624e-01,-1.728566683987090846e-01,-2.551460384197751785e-01,2.799195954106363793e-01,-1.904485092048147366e-01,-9.429680006890402144e-02,9.694945524557056771e-02,-4.048815914153765516e-01,-2.950584651008370529e-01,-3.382984010704541133e-01,2.996205993619895439e-02,5.018659664490121575e-01,-1.928887305000660801e-01,3.260804580438455003e-01,3.467123006025412124e-01
-3.102693374115789715e-01,-2.476328768605990105e-01,-1.586367569104849828e-01,1.489120321241270972e-01,-2.628702959082035995e-01,-3.612838922815664877e-01,-5.089738630209663661e-01,-3.488316139840824115e-01,-4.170156902807813093e-02,3.734402146620851015e-01,1.887173366865694812e-01,-4.080561636257055980e-02,-7.688317425580258602e-02,2.523788358494756245e-01,-5.210448805483230972e-01,2.214764849038199646e-01,-4.215041752814527309e-01,-3.863462797949365757e-01,2.612643403512118767e-01,-4.969324677577235394e-01,4.532070748037373975e-01,4.900284935786222706e-01,4.687477804966628248e-01,4.733394811424364579e-01,3.197026303041554107e-01,-1.494041544499554244e-02,4.217178381482041272e-01,2.938319989176502167e-01,-2.575238432393349708e-01,1.750907630288559280e-01,3.870237654574243957e-01,-3.491017579969478701e-01,-2.396653256757732275e-01,-2.290052609532175834e-02,3.117250003008457671e-01,-8.002642386813589581e-02,-2.368916195735577546e-01,-3.276305246490077150e-01,1.992808050606791892e-01,2.623557629872227404e-01,-1.324527711037789546e-01,-3.152766000880194430e-01,-4.932703511307443556e-01,4.221579400055009423e-01,-4.980295732964363786e-01,-6.816151330815142795e-02,1.702583392126152673e-01,-1.298908598919980284e-01,3.009121569260518880e-01,-4.960671864905173423e-01,-4.957329264065948315e-01,2.093488669927900669e-01,-1.523375791088968090e-01,2.515678779511975605e-01,1.192767602556383394e-01,4.735982038786509252e-01,1.828876731118639631e-01,4.932668121914795534e-01,-1.993221956880300294e-01,-1.653080133831752452e-01,2.269224211054881868e-01,1.979831943722706600e-01,3.708342597299658649e-01,1.762084590005396911e-01,-2.689775718968165363e-01,-3.678259883971227717e-01,1.844052592051763917e-01,1.807095271997799860e-02,3.258843690893699074e-01,1.094396047136127204e-01,-3.721018011134774039e-01,-5.590013491959901215e-03,2.728727392089859705e-01,-4.025429283518078827e-01,5.858437729389370102e-02,-1.771084149348149950e-01,-5.007838021808159734e-01,-1.163767282592680918e-01,-1.085850827587818944e-02,9.033005538892337205e-03
